[0.031s] Invoking command in '/home/wb/ros_ws/build/nav_2d_msgs': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/wb/ros_ws/install/nav2_simple_commander:/opt/ros/humble /usr/bin/cmake --build /home/wb/ros_ws/build/nav_2d_msgs -- -j4 -l4
[0.104s] [ 11%] Built target nav_2d_msgs__rosidl_generator_c
[0.112s] [ 12%] Built target nav_2d_msgs__cpp
[0.116s] [ 12%] Built target ament_cmake_python_symlink_nav_2d_msgs
[0.155s] [ 23%] Built target nav_2d_msgs__rosidl_typesupport_fastrtps_c
[0.159s] [ 35%] Built target nav_2d_msgs__rosidl_typesupport_introspection_c
[0.168s] [ 46%] Built target nav_2d_msgs__rosidl_typesupport_c
[0.177s] [ 57%] Built target nav_2d_msgs__rosidl_typesupport_introspection_cpp
[0.191s] [ 69%] Built target nav_2d_msgs__rosidl_typesupport_cpp
[0.206s] [ 80%] Built target nav_2d_msgs__rosidl_typesupport_fastrtps_cpp
[0.235s] [ 80%] Built target nav_2d_msgs
[0.261s] [ 81%] Built target nav_2d_msgs__py
[0.289s] [ 91%] Built target nav_2d_msgs__rosidl_generator_py
[0.319s] [ 94%] Built target nav_2d_msgs__rosidl_typesupport_c__pyext
[0.324s] [ 97%] Built target nav_2d_msgs__rosidl_typesupport_fastrtps_c__pyext
[0.326s] [100%] Built target nav_2d_msgs__rosidl_typesupport_introspection_c__pyext
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d_stamped__builder.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d_stamped__struct.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d_stamped__traits.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d_stamped__type_support.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d32__builder.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d32__struct.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d32__traits.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d32__type_support.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d__builder.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d__struct.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d__traits.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d__type_support.hpp
[0.411s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d_stamped__builder.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d_stamped__struct.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d_stamped__traits.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d_stamped__type_support.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/path2_d.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/pose2_d32.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/pose2_d_stamped.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/rosidl_generator_cpp__visibility_control.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/twist2_d.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/twist2_d32.hpp
[0.412s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/twist2_d_stamped.hpp
[0.413s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/path2_d__rosidl_typesupport_fastrtps_cpp.hpp
[0.413s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d32__rosidl_typesupport_fastrtps_cpp.hpp
[0.413s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d_stamped__rosidl_typesupport_fastrtps_cpp.hpp
[0.413s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d32__rosidl_typesupport_fastrtps_cpp.hpp
[0.413s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d__rosidl_typesupport_fastrtps_cpp.hpp
[0.414s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d_stamped__rosidl_typesupport_fastrtps_cpp.hpp
[0.414s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/rosidl_typesupport_fastrtps_cpp__visibility_control.h
[0.415s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/path2_d__rosidl_typesupport_introspection_c.h
[0.415s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d32__rosidl_typesupport_introspection_c.h
[0.416s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d_stamped__rosidl_typesupport_introspection_c.h
[0.416s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d32__rosidl_typesupport_introspection_c.h
[0.416s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d__rosidl_typesupport_introspection_c.h
[0.416s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d_stamped__rosidl_typesupport_introspection_c.h
[0.416s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/rosidl_typesupport_introspection_c__visibility_control.h
[0.416s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/path2_d__rosidl_typesupport_introspection_cpp.hpp
[0.416s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d32__rosidl_typesupport_introspection_cpp.hpp
[0.416s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/pose2_d_stamped__rosidl_typesupport_introspection_cpp.hpp
[0.416s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d32__rosidl_typesupport_introspection_cpp.hpp
[0.417s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d__rosidl_typesupport_introspection_cpp.hpp
[0.417s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/include/nav_2d_msgs/nav_2d_msgs/msg/detail/twist2_d_stamped__rosidl_typesupport_introspection_cpp.hpp
[0.417s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/environment/pythonpath.sh
[0.417s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/environment/pythonpath.dsv
[0.417s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs-1.1.18-py3.10.egg-info/PKG-INFO
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs-1.1.18-py3.10.egg-info/SOURCES.txt
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs-1.1.18-py3.10.egg-info/dependency_links.txt
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs-1.1.18-py3.10.egg-info/top_level.txt
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/__init__.py
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/_nav_2d_msgs_s.ep.rosidl_typesupport_c.c
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/_nav_2d_msgs_s.ep.rosidl_typesupport_fastrtps_c.c
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/_nav_2d_msgs_s.ep.rosidl_typesupport_introspection_c.c
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/libnav_2d_msgs__rosidl_generator_py.so
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/__init__.py
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_path2_d.py
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_path2_d_s.c
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_pose2_d32.py
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_pose2_d32_s.c
[0.418s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_pose2_d_stamped.py
[0.419s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_pose2_d_stamped_s.c
[0.419s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_twist2_d.py
[0.419s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_twist2_d32.py
[0.419s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_twist2_d32_s.c
[0.419s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_twist2_d_s.c
[0.419s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_twist2_d_stamped.py
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg/_twist2_d_stamped_s.c
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/nav_2d_msgs_s__rosidl_typesupport_c.cpython-310-x86_64-linux-gnu.so
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/nav_2d_msgs_s__rosidl_typesupport_fastrtps_c.cpython-310-x86_64-linux-gnu.so
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/nav_2d_msgs_s__rosidl_typesupport_introspection_c.cpython-310-x86_64-linux-gnu.so
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/nav_2d_msgs_s__rosidl_typesupport_fastrtps_c.cpython-310-x86_64-linux-gnu.so
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/nav_2d_msgs_s__rosidl_typesupport_introspection_c.cpython-310-x86_64-linux-gnu.so
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/nav_2d_msgs_s__rosidl_typesupport_c.cpython-310-x86_64-linux-gnu.so
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Path2D.idl
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Pose2D32.idl
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Pose2DStamped.idl
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Twist2D.idl
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Twist2D32.idl
[0.420s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Twist2DStamped.idl
[0.421s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Path2D.msg
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Pose2D32.msg
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Pose2DStamped.msg
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Twist2D.msg
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Twist2D32.msg
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/msg/Twist2DStamped.msg
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/ament_index/resource_index/package_run_dependencies/nav_2d_msgs
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/ament_index/resource_index/parent_prefix_path/nav_2d_msgs
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/environment/ament_prefix_path.sh
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/environment/ament_prefix_path.dsv
[0.422s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/environment/path.sh
[0.423s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/environment/path.dsv
[0.423s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/local_setup.bash
[0.423s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/local_setup.sh
[0.423s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/local_setup.zsh
[0.423s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/local_setup.dsv
[0.423s] -- Symlinking: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/package.dsv
[0.435s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/ament_index/resource_index/packages/nav_2d_msgs
[0.435s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/rosidl_cmake-extras.cmake
[0.435s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/ament_cmake_export_dependencies-extras.cmake
